favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
666,Twitter Web Client,Congratulations to K.S Sabarinadhan on winning the #Aruvikkara by-poll: Rahul Gandhi  @Oommen_Chandy @VMSudheeran @KeralaPCC1 @INCIndia,,False,Tue Jun 30 06:31:30 +0000 2015,628,615769610927763456
661,Twitter for iPhone,"Will be in Lucknow tomorrow 18th Feb to participate in the Dalit Netritva Vikas Sammelan at Nehru Bhawan, PCC Office",,False,Wed Feb 17 13:27:47 +0000 2016,628,699948357758791681
581,Twitter for iPhone,"Felicitated bright young minds, as part of the valedictory session of #JLN125 Celebrations https://t.co/cNl0TYXNda",,False,Fri Dec 11 13:02:41 +0000 2015,543,675299665793814528
361,Twitter for iPhone,महर्षि वाल्मीकि जयंती के अवसर पर आप सभी को हार्दिक शुभकामनायें,,False,Tue Oct 27 06:17:25 +0000 2015,364,658890224932491264
1053,Twitter Web Client,"In recent months, our jawans have suffered the highest casualties in decades",,False,Mon Nov 07 06:52:48 +0000 2016,927,795519352099348480
14863,Twitter Web Client,"The BJP is the voice of an organization; the Congress is the voice of a nation. 
#ChangeIsNow 

https://t.co/Ln3k9VlLMH",,False,Mon Mar 19 09:01:31 +0000 2018,5261,975658516135448576
292,Twitter Web Client,"On India and China, @nmims_india 
https://t.co/bCt85D4m9c",RahulGandhi,False,Wed Jan 20 03:55:25 +0000 2016,363,689657454804635648
24118,Twitter for iPhone,"बीत गए चार साल
नहीं आया लोकपाल
जनता पूछे एक सवाल
कब तक बजाओगे 'झूठी ताल'?

Are the ‘defenders of democracy’ &amp; ‘harb… https://t.co/mnxJL9ZPML",,False,Fri Jan 05 10:28:03 +0000 2018,9919,949225977875320833
780,Twitter for iPhone,"कुछ महीने पहले NDA की B'Day Party हुई-हर चीज़ पर बात हुई,लेकिन महंगाई पर नहीं- क्योंकि महंगाई के बारे में झूठे वादे नहीं किये जा सकते!",,False,Thu Jul 28 10:33:53 +0000 2016,896,758611427686879233
24293,Twitter for iPhone,"मोदीजी, जय शाह- 'जादा'  खा गया|
आप चौकीदार थे या भागीदार? कुछ तो बोलिए",,False,Mon Oct 09 06:26:33 +0000 2017,9673,917275071663685632
3648,Twitter for iPhone,Thank you @SachinPilot https://t.co/WCiGjzm1HW,,False,Sat Dec 16 15:01:55 +0000 2017,1054,942047141647618049
593,Twitter for iPhone,Interacting with women SHGs in Guwahati https://t.co/Vv8jTgTqjl,,False,Fri Dec 11 10:16:39 +0000 2015,565,675257882892349441
29850,Twitter Web Client,Supreme leader's minions are now sending threatening messages to journalists reporting on the #RafaleScam asking th… https://t.co/UCjkNGcz70,,False,Mon Jul 30 09:40:54 +0000 2018,10521,1023866011165057025
5180,Twitter for iPhone,"बिल्कुल clear है ये लापरवाही के कारण ये हुआ, Chief Minister और सरकार को cover up करने की कोशिश नहीं करनी चाहिए और action लेना चाहिए",RahulGandhi,False,Sat Aug 19 13:48:46 +0000 2017,2020,898904575238782981
1419,Twitter for iPhone,Heartfelt condolences to the family of the brave CRPF Commandant Pramod Kumar. Salute his courage and sacrifice https://t.co/wyMC2ff2Fw,,False,Tue Aug 16 13:32:00 +0000 2016,1159,765541620620013568
14819,Twitter for iPhone,Best wishes to Prime Minister Narendra Modiji on his birthday. @narendramodi,,False,Sun Sep 17 05:50:51 +0000 2017,3018,909293552995151873
1401,Twitter for iPhone,"At Zaveri Bazaar earlier today.Crores of small businesses, karigars &amp;artisans are protesting against the excise duty https://t.co/b1k9jwShYn",,False,Tue Apr 12 11:40:28 +0000 2016,1248,719852681024638976
1822,Twitter for iPhone,"दो दिन पहले रोड शो हुआ, तो उससे बात नहीं बनी, फिर कल रोड शो हुआ, उससे भी बात नहीं बनी आज सुन रहे हैं मोदी जी पैदल जा रहे हैं",RahulGandhi,False,Mon Mar 06 08:59:29 +0000 2017,1153,838675388838494209
367,Twitter for iPhone,The idea that only certain people have the answers is what I'm against. Conversation is important. Having a debate on an issue is necessary,,False,Wed Nov 25 09:30:23 +0000 2015,411,669448034468691969
181,Twitter for iPhone,Kamaraj truly believed that through education the people of India could climb out of poverty,RahulGandhi,False,Thu Jul 23 12:19:58 +0000 2015,246,624192227703558144
354,Twitter for iPhone,Rahul Gandhi on #ModiGate. Watch: https://t.co/hDxpLPxPj0,,False,Mon Jun 15 14:19:17 +0000 2015,454,610451513350078464
413,Twitter for iPhone,We called our North East CMs and they were stunned.They had not heard a word about any accord. What had the government signed?,,False,Wed Mar 02 11:40:28 +0000 2016,562,704994780711776256
2594,Twitter for iPhone,Looking forward to being in Bengaluru tomorrow for the release of the commemorative publication of National Herald… https://t.co/khdSNKdNpB,,False,Sun Jun 11 15:41:48 +0000 2017,1345,873928259939053568
2011,Twitter for iPhone,"The NDA has no strategy in Kashmir. We want to see a concrete, long term strategy- not an event based approach https://t.co/ysnhhXRhS8",,False,Tue Sep 20 16:48:48 +0000 2016,1773,778274724715442176
2573,Twitter for iPhone,Paying tribute to Babu Jagjivan Ram ji on his birth anniversary https://t.co/1HiOVmgOUD,,False,Wed Apr 05 06:19:26 +0000 2017,1153,849506749975547904
397,Twitter for iPhone,PM completely ignores the fact that there is a business relation between a criminal and his CM in Rajasthan,,False,Mon Aug 10 08:10:45 +0000 2015,481,630652492427169793
594,Twitter for iPhone,"Meeting workers in Gohpur, Sonitpur https://t.co/makDo3OIr8",,False,Mon Feb 15 06:59:25 +0000 2016,607,699125847291088896
2347,Twitter for iPhone,"A staunch Gandhian &amp; a freedom fighter, Bhilare Guruji was a selfless custodian of the values we hold dear. Very sa… https://t.co/kQBX2E41Ln",,False,Wed Jul 19 13:39:46 +0000 2017,1342,887668289228333056
534,Twitter for iPhone,"Happening today: Rally at Hazari Maidan, Ramnagar in Champaran, Bihar, followed by interaction with labourers &amp; tribal youth",,False,Sat Sep 19 04:05:58 +0000 2015,526,645086404607737856
420,Twitter for iPhone,"Congress Party इनके सामने खड़ी होगी, Congress Party का हर कार्यकर्ता इनके सामने खड़ा होगा!",RahulGandhi,False,Mon Apr 11 14:19:24 +0000 2016,513,719530291858006018
2939,Twitter for iPhone,"नफरत फैलाने वालों के लिये मेरा सन्देश है ""तू हिन्दू बनेगा ना मुसलमान बनेगा, इन्सान की औलाद है इन्सान बनेगा"" अमेठी https://t.co/liLIQpk0Bk",,False,Thu Feb 23 08:55:32 +0000 2017,1462,834688129420234753
40728,Twitter for iPhone,"आदरणीय श्री मोदीजी, आम जनता पेट्रोल-डीजल के आसमान छूते दामों से बहुत ज्यादा परेशान है. 

आप कृपया पेट्रोल-डीजल को GST के दायरे में ले आइए।",,False,Fri Oct 05 04:13:46 +0000 2018,11267,1048063675578417152
3153,Twitter for iPhone,"'जिस व्यक्ति ने तिरंगे के लिए 3 गोलियां खाईं, उसे अलग करके मोदीजी ने अपनी फोटो लगा ली' ऋषिकेश, उत्तराखण्ड https://t.co/QYvCN7SYQV",,False,Mon Jan 16 09:56:12 +0000 2017,1940,820932658863673345
4029,Twitter for iPhone,My condolences to the family of Lok Sabha MP and former Union minister Sultan Ahmed ji on his demise,,False,Mon Sep 04 17:00:45 +0000 2017,1482,904751094948962304
1679,Twitter for iPhone,"अमरिंदर जी पंजाब के मुख्यमंत्री बनेंगे।  
जो बोले सो निहाल, सत श्री अकाल।",,False,Fri Jan 27 09:51:31 +0000 2017,1039,824917743891722240
575,Twitter for iPhone,"जो काम देश में नरेंद्र मोदी जी कर रहे हैं, बंगाल में वो ममता जी कर रही हैं। वो भी चाहती हैं सिर्फ एक ही व्यक्ति का राज हो",,False,Sat Apr 02 08:16:06 +0000 2016,608,716177372559478784
30018,Twitter for iPhone,राफेल घोटाले की जाँच ना हो पाए इसलिए प्रधान मंत्री ने CBI प्रमुख को असंवैधानिक तरीक़े से हटा दिया| CBI को पूरी तरह… https://t.co/MzbvvQvcOv,,False,Thu Oct 25 16:35:12 +0000 2018,9312,1055498018655485952
612,iOS,"डेढ़ साल से मोदीजी आप प्रधानमंत्री है, हिंदुस्तान का किसान दुःखी है-वो PM की ओर देख रहा है,CM की ओर देख रहा है https://t.co/dKTS1NydS1",,False,Mon Nov 23 13:23:34 +0000 2015,505,668781940137328640
973,Twitter for iPhone,"मोदीजी गुजरात model की बात करते हैं- यहां कोई भी उनकी विचारधारा के खिलाफ आवाज़ उठाता है तो उसे दबा दिया जाता है, कुचल दिया जाता है",,False,Thu Jul 21 11:17:11 +0000 2016,1005,756085610364805120
571,Twitter Web Client,'RSS is trying to impose a dead ideology on students of this country. Congress Party won't let that happen' Watch: https://t.co/ZugygYEap4,,False,Thu Feb 18 08:57:48 +0000 2016,674,700242803821948928
27523,Twitter for iPhone,"The PM knows.
Anil Ambani knows.
Hollande &amp; Macron know.
Every journalist now knows. 
Defence Ministry babus know.… https://t.co/9KDawDd0NJ",,False,Sat Nov 10 04:26:07 +0000 2018,9766,1061112744487858176
2854,Twitter for iPhone,"'मैं सिर्फ किसानों के परिवार से मिलना चाहता था,आश्वासन देना चाहता था कि हम उनके साथ खड़े हैं और उनकी आवाज़ उठाएंगे'
https://t.co/iYXsZ8UKGf",,False,Thu Jun 08 14:11:28 +0000 2017,1553,872818361587048452
611,Twitter Web Client,"Amethi talent in Bollywood!Congratulations @manojmuntashir, you've made us all proud by winning the IIFA award for best lyrics!:Rahul Gandhi",,False,Thu Jun 11 18:38:08 +0000 2015,561,609067106705891329
537,Twitter for iPhone,"अलग अलग scam आये, मोदी जी ने जो कहा था आज वह शांत हैं, क्रिकेट का scam आया है-मोदी जी बिलकुल चुप हैँ!",,False,Thu Dec 24 06:27:17 +0000 2015,579,679911201657106432
538,iOS,"Was a pleasure meeting HE Hekmat Khalil Karzai,Dy Foreign Minister of Afghanistan &amp;Ambassador Shaida Mohammad Abdali https://t.co/vdOiWrShM1",,False,Thu Nov 19 12:45:28 +0000 2015,479,667322799598362624
